OCC_CODE,A_PCT10_2019,A_PCT10_2022,A_PCT10_2024,A_PCT25_2019,A_PCT25_2022,A_PCT25_2024,A_PCT75_2019,A_PCT75_2022,A_PCT75_2024,A_PCT90_2019,A_PCT90_2022,A_PCT90_2024,TOT_EMP_2019,TOT_EMP_2022,TOT_EMP_2024,real_median_wage_2019,real_median_wage_2022,real_median_wage_2024,OCC_TITLE,emp_change_pct_19_24,emp_change_pct_19_22,emp_change_pct_22_24,wage_change_pct_19_24,wage_change_pct_19_22,wage_change_pct_22_24
11-9021,56140.0,62210.0,65160.0,71900.0,78950.0,83480.0,126040.0,131280.0,139330.0,164790.0,168390.0,176990.0,293380.0,303220.0,348330.0,110787.38,109699.88,106980.0,Construction Managers,18.729974776740065,3.354011861749267,14.87698700613416,-3.4366549691851227,-0.981609999261662,-2.4793828397989044
11-9031,30850.0,35190.0,37060.0,37420.0,40470.0,45310.0,62090.0,63240.0,72690.0,82590.0,85390.0,96400.0,52360.0,60010.0,71620.0,56068.23,53714.89,56270.0,"Education and Childcare Administrators, Preschool and Daycare",36.783804430863256,14.61038961038961,19.346775537410437,0.3598651143437144,-4.197278922484273,4.7568002094019
11-9032,63070.0,64690.0,72400.0,76650.0,80290.0,83840.0,121500.0,128740.0,132550.0,148630.0,158770.0,165820.0,271020.0,285910.0,319630.0,112113.2,109526.92,104070.0,"Education Administrators, Kindergarten through Secondary",17.935945686665193,5.494059479005239,11.793921164002658,-7.174177527713059,-2.306847008202423,-4.982263721101623
11-9033,55320.0,61000.0,63820.0,70490.0,77010.0,79880.0,135070.0,132010.0,140940.0,194090.0,196420.0,212420.0,144880.0,167060.0,176420.0,110961.83,108035.14,103960.0,"Education Administrators, Postsecondary",21.76974047487576,15.309221424627278,5.6027774452292585,-6.310124842029012,-2.637564647230496,-3.772050464321145
11-9039,46110.0,48650.0,49490.0,61280.0,64460.0,65180.0,115990.0,119520.0,121720.0,146190.0,154690.0,158050.0,44550.0,50180.0,53330.0,99378.35,96349.53,89040.0,"Education Administrators, All Other",19.70819304152637,12.637485970819304,6.277401355121562,-10.403020376168456,-3.0477664400747315,-7.586471880039268
11-9041,92510.0,102450.0,111450.0,115670.0,128420.0,134930.0,179220.0,189130.0,207210.0,,221550.0,,194250.0,197180.0,210340.0,168437.29,172873.52,167740.0,Architectural and Engineering Managers,8.283140283140284,1.5083655083655083,6.674104878790953,-0.4139760263300414,2.6337576435716707,-2.9695236147213238
11-9051,33210.0,38740.0,42380.0,42260.0,48110.0,53090.0,71270.0,77450.0,82300.0,93040.0,100520.0,105420.0,235470.0,231100.0,244230.0,64337.16,66276.11,65310.0,Food Service Managers,3.720219136195694,-1.8558627425999068,5.68152315015145,1.5120965861719673,3.013732654658672,-1.4577047445904725
11-9071,47160.0,49710.0,51670.0,58840.0,61920.0,70190.0,97770.0,114790.0,120490.0,136650.0,163190.0,165220.0,4450.0,4800.0,4620.0,87190.11,87247.51,85580.0,Gambling Managers,3.820224719101124,7.865168539325842,-3.75,-1.846665866117156,0.0658331547006812,-1.911240790711385
11-9081,31380.0,36860.0,39490.0,40010.0,47000.0,50040.0,75130.0,83630.0,90670.0,105720.0,122440.0,126990.0,38340.0,39870.0,41350.0,63302.09,66924.70999999999,68130.0,Lodging Managers,7.8508085550339075,3.9906103286384975,3.712064208678204,7.626778199582346,5.722749438446642,1.8009640983128776
11-9111,58820.0,64100.0,69680.0,76770.0,81430.0,88560.0,133520.0,143200.0,162420.0,189000.0,209990.0,219080.0,394910.0,476750.0,565840.0,117439.74,113321.23,117960.0,Medical and Health Services Managers,43.28327973462308,20.723709199564457,18.686942842160462,0.4430016619587157,-3.5069134178941552,4.0934695114057655
11-9121,66050.0,73730.0,79830.0,94940.0,103780.0,114110.0,176510.0,210330.0,214820.0,,,,67720.0,82570.0,100870.0,150143.30000000002,156139.63999999998,161180.0,Natural Sciences Managers,48.9515652687537,21.928529238038983,22.16301320092043,7.3507775571737,3.993744642618063,3.228110427307259
11-9131,65370.0,74900.0,81430.0,70160.0,76420.0,87150.0,86300.0,91250.0,99590.0,94880.0,100340.0,109140.0,13850.0,13460.0,13810.0,89434.7,89463.56,92730.0,Postmasters and Mail Superintendents,-0.2888086642599278,-2.815884476534296,2.600297176820208,3.6845877494976818,0.0322693540650335,3.6511401960753656
11-9141,31030.0,35210.0,39360.0,41630.0,45400.0,49530.0,84430.0,84200.0,95760.0,129160.0,129900.0,141040.0,220750.0,261120.0,296640.0,68337.88,65584.27,66700.0,"Property, Real Estate, and Community Association Managers",34.378255945639864,18.2876557191393,13.602941176470589,-2.396738090207078,-4.029405067877436,1.7012158555702392
11-9151,41220.0,46770.0,50020.0,52480.0,58590.0,62420.0,88180.0,95420.0,100600.0,112480.0,123320.0,129820.0,156460.0,162880.0,195490.0,78095.45,80253.44,78240.0,Social and Community Service Managers,24.94567301546721,4.103285184711748,20.02087426326129,0.1850940099583303,2.763272380145073,-2.508851957000226
11-9161,40430.0,46920.0,51260.0,54050.0,59480.0,64470.0,103330.0,106200.0,119690.0,141230.0,147870.0,160420.0,10060.0,11290.0,12570.0,86748.17,85593.58,86130.0,Emergency Management Directors,24.950298210735586,12.226640159045726,11.33746678476528,-0.7126029286842573,-1.3309675581628944,0.6267058814457793
11-9171,44120.0,43910.0,45820.0,57020.0,53490.0,59780.0,111310.0,97910.0,99330.0,161870.0,133010.0,132470.0,9400.0,13680.0,13120.0,88795.05,77950.91,76830.0,Funeral Home Managers,39.57446808510638,45.53191489361702,-4.093567251461988,-13.47490654039837,-12.21255013652225,-1.4379691013228757
13-1011,37300.0,45180.0,48530.0,50590.0,62910.0,63100.0,120430.0,161340.0,168850.0,189420.0,,,17060.0,13130.0,14220.0,85759.62,89214.93,96310.0,"Agents and Business Managers of Artists, Performers, and Athletes",-16.64712778429074,-23.036342321219227,8.3015993907083,12.302269996065752,4.029064028035569,7.9527832393076
13-1020,38230.0,41060.0,46460.0,49280.0,51820.0,58670.0,84630.0,90920.0,99190.0,107510.0,116370.0,127520.0,421280.0,464880.0,486900.0,74873.94,73097.22,75650.0,Buyers and Purchasing Agents,15.576338777060386,10.34941131788834,4.736706246773361,1.036488797036723,-2.372948451757716,3.492307915403621
13-1031,41100.0,46040.0,47810.0,51030.0,57050.0,60100.0,83050.0,85250.0,95990.0,100400.0,102630.0,112150.0,287960.0,285270.0,305020.0,77676.77,78080.62999999999,76790.0,"Claims Adjusters, Examiners, and Investigators",5.924433949159606,-0.9341575218780386,6.923265678129491,-1.141615440497853,0.5199237815887375,-1.6529451670663906
13-1032,44430.0,49940.0,56690.0,53430.0,60980.0,64280.0,77810.0,80590.0,86430.0,93720.0,94440.0,101800.0,13750.0,11430.0,7790.0,73583.01000000001,74999.78,76650.0,"Insurance Appraisers, Auto Damage",-43.34545454545455,-16.87272727272727,-31.84601924759405,4.1680681450785855,1.9254037039256608,2.200299787546045
13-1041,38920.0,41050.0,46230.0,51050.0,52490.0,59130.0,91260.0,97050.0,104800.0,109950.0,118060.0,130030.0,317600.0,359640.0,397770.0,80305.15000000001,77496.89,78420.0,Compliance Officers,25.242443324937025,13.236775818639796,10.602268935602268,-2.3474833183177024,-3.4969861833269835,1.1911574774161913
13-1051,39380.0,42110.0,46330.0,51300.0,53080.0,59830.0,86080.0,93420.0,99630.0,111350.0,120600.0,128640.0,210000.0,225310.0,219530.0,75885.75,76967.2,77070.0,Cost Estimators,4.538095238095238,7.29047619047619,-2.5653544006036126,1.5605696721716529,1.425102868456854,0.1335633880406236
13-1071,37180.0,39340.0,45440.0,47450.0,49160.0,55870.0,81430.0,86280.0,97270.0,105930.0,116060.0,126540.0,633040.0,835360.0,917460.0,72012.96,69443.44,72910.0,Human Resources Specialists,44.92923038038671,31.960065714646785,9.828098065504692,1.2456646692484152,-3.568135513385374,4.991918603110672
13-1074,33900.0,29880.0,29800.0,38640.0,34890.0,32860.0,81330.0,72690.0,58250.0,95990.0,85190.0,86860.0,160.0,550.0,410.0,72001.33,53325.73,48690.0,Farm Labor Contractors,156.25,243.75,-25.454545454545453,-32.376249160953,-25.937854203526527,-8.693233079040825
13-1075,19230.0,38900.0,49880.0,44920.0,61240.0,67670.0,94740.0,106230.0,123090.0,124380.0,131660.0,153440.0,75580.0,62200.0,64590.0,80270.26000000001,88652.81,93500.0,Labor Relations Specialists,-14.540883831701509,-17.70309605715798,3.842443729903537,16.481496384837907,10.44290874353713,5.467610107338958
13-1081,44020.0,46260.0,49260.0,57080.0,60020.0,62920.0,96240.0,99400.0,104330.0,120400.0,124050.0,132110.0,182050.0,202970.0,235640.0,86934.25,83799.12,80880.0,Logisticians,29.436967865970885,11.491348530623457,16.09597477459723,-6.964171198348176,-3.606323169521799,-3.4834733348035107
13-1111,49700.0,55590.0,59720.0,64060.0,70310.0,76770.0,113770.0,127480.0,133140.0,154310.0,167650.0,174140.0,709750.0,808860.0,893900.0,99157.38,103008.49,101190.0,Management Analysts,25.945755547728076,13.964071856287424,10.513562297554584,2.049892806768387,3.883835978723909,-1.7653787566442252
13-1121,28590.0,32050.0,35990.0,37640.0,40030.0,45610.0,65860.0,70230.0,77150.0,86390.0,92880.0,101310.0,117610.0,112070.0,134670.0,58847.8,56817.36,59440.0,"Meeting, Convention, and Event Planners",14.505569254315107,-4.710483802397755,20.165967698759705,1.0063247903914794,-3.450324396154151,4.615913164568012
13-1131,33530.0,37700.0,43200.0,43940.0,46930.0,52590.0,76620.0,80230.0,85280.0,100410.0,102740.0,106960.0,81660.0,94630.0,105930.0,67419.11,66146.39,66490.0,Fundraisers,29.720793534166056,15.88292921871173,11.941244848356758,-1.3781107463447688,-1.887773362775037,0.5194690141064396
13-1141,40140.0,42250.0,48300.0,50000.0,52410.0,59700.0,82920.0,89740.0,99210.0,105600.0,117060.0,128830.0,89300.0,93550.0,102370.0,75083.28,73270.18,77020.0,"Compensation, Benefits, and Job Analysis Specialists",14.63605823068309,4.759238521836506,9.428113308391236,2.579429135221585,-2.4147852890816783,5.117798263904916
13-1151,32680.0,34950.0,37510.0,44680.0,46480.0,48900.0,81290.0,83920.0,91550.0,104200.0,108530.0,120190.0,312450.0,367180.0,436610.0,71187.23,68189.48,65850.0,Training and Development Specialists,39.737558009281486,17.516402624419907,18.90898197069557,-7.497454248465625,-4.211078307162675,-3.4308517970807166
13-1161,34350.0,38280.0,42070.0,46800.0,49980.0,56220.0,89580.0,99000.0,104870.0,122630.0,131850.0,144610.0,678500.0,798620.0,861140.0,74187.77,73756.62999999999,76950.0,Market Research Analysts and Marketing Specialists,26.91820191599116,17.703758290346354,7.82850416969272,3.723295632150685,-0.5811470003748784,4.329603996278044
13-2011,44480.0,48560.0,52780.0,55900.0,60920.0,64660.0,94340.0,101150.0,106450.0,124450.0,132690.0,141420.0,1280700.0,1402420.0,1448290.0,83212.65000000001,84318.0,81680.0,Accountants and Auditors,13.08581244631842,9.504177402982744,3.2707748035538566,-1.841847363351616,1.3283437073569837,-3.128632083303683
13-2020,31160.0,35700.0,38480.0,41980.0,46530.0,49310.0,78670.0,82950.0,90810.0,104540.0,117600.0,122760.0,56320.0,59970.0,59070.0,66302.63,66546.36,65420.0,Property Appraisers and Assessors,4.8828125,6.480823863636363,-1.500750375187594,-1.3312141614895283,0.3676023107982231,-1.6925944559552175
13-2031,50230.0,53000.0,60510.0,61040.0,65360.0,72240.0,96780.0,104290.0,110380.0,116510.0,128170.0,134640.0,51460.0,48430.0,47170.0,89016.02,88923.06,87930.0,Budget Analysts,-8.336572094830936,-5.888068402642829,-2.601693165393351,-1.2200275860457523,-0.1044306406869307,-1.116763188311331
13-2041,43430.0,47960.0,52930.0,55320.0,60290.0,63850.0,101860.0,105900.0,113850.0,145840.0,161800.0,168840.0,73930.0,71960.0,67370.0,85654.95,85236.84999999999,80970.0,Credit Analysts,-8.87325848775869,-2.66468280806168,-6.378543635352973,-5.4695613038125614,-0.4881212352584478,-5.005874806495068
13-2052,42950.0,46700.0,49990.0,57780.0,61960.0,70620.0,154480.0,165590.0,172540.0,,,,210190.0,283060.0,270480.0,102169.55,103116.59,102140.0,Personal Financial Advisors,28.683572006280038,34.66863314144346,-4.444287430226807,-0.0289225116485321,0.9269297946403734,-0.9470735989233126
13-2053,42360.0,47340.0,51640.0,53510.0,59790.0,63070.0,94390.0,100790.0,104820.0,124320.0,130210.0,138020.0,100050.0,105900.0,107820.0,81433.26000000001,82404.62999999999,79880.0,Insurance Underwriters,7.766116941529236,5.847076461769116,1.813031161473088,-1.907402454476229,1.1928418437380264,-3.06369921204669
13-2061,43500.0,48490.0,53420.0,58860.0,62250.0,66800.0,114030.0,118370.0,127210.0,158200.0,162760.0,171540.0,64550.0,63370.0,62830.0,94307.67,88869.01,90400.0,Financial Examiners,-2.6646010844306742,-1.8280402788536017,-0.8521382357582452,-4.143533606545468,-5.766932848621966,1.7227490212842531
13-2071,31670.0,33670.0,38980.0,37250.0,39090.0,45420.0,58470.0,58390.0,61760.0,76740.0,74310.0,77920.0,32110.0,29090.0,28110.0,53439.85,51152.92,50480.0,Credit Counselors,-12.457178449081283,-9.405169729056368,-3.368855276727398,-5.538657013445956,-4.279446892160064,-1.3155065243587234
13-2072,32560.0,34920.0,38490.0,44840.0,47890.0,50460.0,92960.0,99200.0,101920.0,132680.0,138580.0,145780.0,308370.0,345550.0,290530.0,73583.01000000001,71064.94,74180.0,Loan Officers,-5.785257969322568,12.056944579563512,-15.92244248299812,0.8113150032867513,-3.4220807221667155,4.383399183901369
13-2081,33090.0,36570.0,40020.0,41700.0,44530.0,46820.0,76850.0,78330.0,79330.0,101780.0,107120.0,110300.0,53760.0,50610.0,53530.0,63837.07,62643.95,59740.0,"Tax Examiners and Collectors, and Revenue Agents",-0.427827380952381,-5.859375,5.769610748863861,-6.41801072636949,-1.8690080857407811,-4.635643186612589
13-2082,21750.0,27680.0,30500.0,28450.0,34350.0,37750.0,63070.0,74500.0,75590.0,87060.0,96610.0,96240.0,66670.0,82370.0,73570.0,50102.04,52158.25,50560.0,Tax Preparers,10.349482525873706,23.548822558872057,-10.683501274735947,0.9140545973776698,4.104044466053676,-3.064232408104183
15-1211,55180.0,61390.0,63160.0,70000.0,79100.0,80900.0,117120.0,130400.0,132360.0,147670.0,161980.0,166030.0,589060.0,505210.0,497800.0,105739.96,110521.44,103790.0,Computer Systems Analysts,-15.49247954367976,-14.234543170474996,-1.4667168108311397,-1.844108887501004,4.521923405304859,-6.090619159504258
15-1212,57810.0,66010.0,69660.0,75450.0,85270.0,92160.0,128640.0,141130.0,159600.0,158860.0,174540.0,186420.0,125570.0,163690.0,179430.0,115985.99,121072.0,124910.0,Information Security Analysts,42.89241060762921,30.357569483156805,9.615737063962367,7.694041323439145,4.3850209839998735,3.1700145368045463
15-1221,69990.0,78190.0,80670.0,93290.0,99410.0,102710.0,154020.0,176790.0,181210.0,189780.0,232010.0,232120.0,30780.0,33780.0,38480.0,142862.92,147686.22,140910.0,Computer and Information Research Scientists,25.016244314489928,9.746588693957117,13.913558318531678,-1.3669887189762135,3.376173467544964,-4.588254747125359
15-1231,38990.0,42440.0,46010.0,49160.0,52100.0,56720.0,83230.0,89060.0,95710.0,106420.0,115220.0,124470.0,185430.0,168920.0,146450.0,73803.98,73562.05,73340.0,Computer Network Support Specialists,-21.021409696381387,-8.903629401930647,-13.302154866208856,-0.6286652833627617,-0.3278007500408419,-0.3018540130406954
15-1232,32330.0,36580.0,38780.0,40340.0,45330.0,47580.0,68060.0,73720.0,77010.0,88470.0,94920.0,98010.0,647330.0,696830.0,697210.0,60790.01,62579.09,60340.0,Computer User Support Specialists,7.705497968578623,7.646795297607094,0.0545326693741658,-0.7402696594391118,2.943049359590489,-3.578016235135405
15-1241,64770.0,73490.0,79520.0,85290.0,95380.0,102120.0,142610.0,160270.0,164440.0,168390.0,185170.0,198030.0,152420.0,173920.0,177010.0,131058.47,137178.9,130390.0,Computer Network Architects,16.133053405064953,14.105760398897782,1.7766789328426864,-0.5100547869969801,4.669999581102994,-4.948938940318077
15-1244,52370.0,56260.0,60320.0,65460.0,70120.0,75860.0,106310.0,115070.0,123390.0,132520.0,140430.0,150320.0,354450.0,325930.0,318570.0,97122.13,97852.12,96800.0,Network and Computer Systems Administrators,-10.12272534913246,-8.046268867259133,-2.2581535912619275,-0.3316751805175655,0.7516206656505481,-1.0752143131901435
15-1251,50150.0,54310.0,52190.0,65760.0,72460.0,71860.0,112120.0,124060.0,128960.0,140250.0,157690.0,162090.0,199540.0,132740.0,109870.0,100657.65,105721.8,98670.0,Computer Programmers,-44.938358223915,-33.47699709331462,-17.229169805635074,-1.9746636246723508,5.031063212781139,-6.670147500326331
15-1299,43780.0,46540.0,52650.0,62620.0,65430.0,76360.0,117260.0,132030.0,147530.0,146440.0,166780.0,176800.0,393160.0,416320.0,439380.0,102983.65,106737.94,108970.0,"Computer Occupations, All Other",11.756028080170925,5.890731508800489,5.539008455034589,5.812913020659096,3.645520429699271,2.091158963719927
15-2011,64860.0,71760.0,75240.0,81210.0,84800.0,90970.0,148720.0,155670.0,164860.0,193600.0,199300.0,206430.0,22260.0,25010.0,28340.0,126011.05,123223.19,125770.0,Actuaries,27.31356693620845,12.353998203054807,13.314674130347862,-0.1912927477391886,-2.2123932782085385,2.0668268691956424
15-2021,58100.0,57680.0,63430.0,76170.0,82110.0,85720.0,127860.0,140070.0,153340.0,162060.0,171540.0,187660.0,2630.0,2070.0,2220.0,122149.89,121190.91,121680.0,Mathematicians,-15.5893536121673,-21.29277566539924,7.246376811594203,-0.3846831135091479,-0.7850846202153849,0.4035698717007828
15-2031,48670.0,50440.0,53910.0,62780.0,64060.0,66910.0,112680.0,113980.0,124120.0,140790.0,149640.0,159280.0,99680.0,105080.0,107760.0,98634.03,92663.32,91290.0,Operations Research Analysts,8.105939004815408,5.417335473515249,2.5504377617053677,-7.445736527241155,-6.053397595130207,-1.482053524522964
15-2041,52690.0,58090.0,60390.0,68480.0,76360.0,79210.0,118790.0,129060.0,137610.0,146770.0,161300.0,170700.0,39090.0,30780.0,29800.0,106019.08,106932.52,103300.0,Statisticians,-23.76566896904579,-21.25863392171911,-3.1838856400259905,-2.564708163851263,0.8615807645189788,-3.397020850158577
17-1011,48700.0,51310.0,60510.0,62600.0,65220.0,76110.0,105600.0,105190.0,123300.0,137620.0,136400.0,159800.0,105850.0,107490.0,111140.0,93912.25,89550.04,96690.0,"Architects, Except Landscape and Naval",4.997638167217762,1.5493623051487957,3.395664712996558,2.95781434264433,-4.6449850791563465,7.9731511007700355
17-1012,42320.0,42870.0,51990.0,54600.0,54870.0,62650.0,90090.0,94860.0,101580.0,112290.0,121660.0,132250.0,20280.0,18120.0,19580.0,80665.68000000001,79140.01,79660.0,Landscape Architects,-3.451676528599606,-10.650887573964498,8.057395143487858,-1.2467259930121553,-1.8913495801436409,0.6570507130337806
17-1021,41670.0,47550.0,50500.0,52340.0,58660.0,62860.0,85050.0,90690.0,99650.0,103380.0,107600.0,121440.0,11300.0,13270.0,12790.0,76141.61,77713.09,78380.0,Cartographers and Photogrammetrists,13.1858407079646,17.43362831858407,-3.617181612660136,2.939772353119404,2.063891215328906,0.8581694538204614
17-1022,36110.0,39060.0,43680.0,47750.0,48850.0,53590.0,84120.0,85890.0,94550.0,104850.0,106880.0,116330.0,45220.0,47770.0,53080.0,73757.46,68189.48,72740.0,Surveyors,17.381689517912427,5.639097744360902,11.115763031191124,-1.3794672430422716,-7.549039785263768,6.673346093854953
17-2011,72450.0,78170.0,85350.0,91240.0,97620.0,104740.0,145530.0,160840.0,174480.0,166620.0,176280.0,205850.0,63200.0,61580.0,68440.0,135489.5,137157.28,134830.0,Aerospace Engineers,8.291139240506329,-2.5632911392405067,11.139980513153622,-0.4867535860712453,1.2309293340074314,-1.6967965535624494
17-2021,47330.0,50480.0,43020.0,61140.0,63010.0,49930.0,103210.0,106700.0,103940.0,160950.0,146350.0,132700.0,1550.0,1500.0,1680.0,93877.36,90004.06,84630.0,Agricultural Engineers,8.38709677419355,-3.225806451612903,12.0,-9.850468739214651,-4.125914917079052,-5.97090842346445
17-2031,55280.0,63420.0,71860.0,70990.0,78500.0,86630.0,118020.0,129230.0,133570.0,148210.0,159130.0,165060.0,19780.0,19210.0,21860.0,106309.83,107613.55,106950.0,Bioengineers and Biomedical Engineers,10.51567239635996,-2.8816986855409503,13.7948984903696,0.6021738535373429,1.2263400289512278,-0.6166045075178757
17-2041,66810.0,72490.0,78520.0,84720.0,84670.0,96040.0,137860.0,134490.0,152290.0,176090.0,171400.0,182150.0,30120.0,20380.0,20330.0,126499.51,114867.06,121860.0,Chemical Engineers,-32.50332005312085,-32.33731739707835,-0.2453385672227674,-3.667611044501287,-9.195648267728476,6.087854951628432
17-2051,55380.0,61040.0,65920.0,68130.0,74330.0,78790.0,113580.0,117540.0,128290.0,144560.0,138690.0,160990.0,310850.0,307570.0,355410.0,101250.78,97225.14,99590.0,Civil Engineers,14.334888209747469,-1.055171304487695,15.554182787658094,-1.6402639071027392,-3.975910111507289,2.4323544301401885
17-2061,68460.0,78380.0,85430.0,88800.0,103490.0,115500.0,150840.0,167740.0,185380.0,185240.0,208200.0,223820.0,67880.0,74640.0,75710.0,136326.86000000002,143081.16,155020.0,Computer Hardware Engineers,11.53506187389511,9.95875073659399,1.4335476956055735,13.712000701842603,4.954489526128591,8.344103444506597
17-2071,63020.0,65480.0,74670.0,77080.0,80550.0,87590.0,125520.0,132880.0,141630.0,155880.0,166970.0,175460.0,185570.0,182210.0,188790.0,114590.39,111688.92,111910.0,Electrical Engineers,1.735194266314598,-1.8106374952847983,3.611217825585863,-2.339105399676185,-2.5320360634081105,0.1979426428333282
17-2072,66620.0,74880.0,79390.0,82420.0,86190.0,98920.0,133050.0,137870.0,164000.0,164210.0,171430.0,199060.0,128800.0,106640.0,93940.0,122777.91,116931.77,127590.0,"Electronics Engineers, Except Computer",-27.065217391304348,-17.20496894409938,-11.909227306826708,3.9193451004337807,-4.761556863119769,9.114913765523273
17-2081,54330.0,60020.0,64950.0,68000.0,75550.0,80510.0,114250.0,123540.0,130830.0,142070.0,150840.0,161910.0,53150.0,45440.0,37950.0,103344.18,104348.93,104170.0,Environmental Engineers,-28.598306679209784,-14.506114769520224,-16.483274647887324,0.7990967657781912,0.972236656190978,-0.1714727692943214
17-2111,53650.0,59090.0,62050.0,68940.0,78830.0,85400.0,118440.0,127780.0,136150.0,143880.0,152550.0,166670.0,25860.0,21520.0,23220.0,106309.83,108813.46,109660.0,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",-10.208816705336426,-16.782675947409125,7.899628252788105,3.151326645899065,2.355031514959614,0.7779736073092504
17-2112,57290.0,62730.0,70000.0,70540.0,77600.0,81910.0,110160.0,117000.0,127480.0,134070.0,134990.0,157140.0,291710.0,321400.0,350230.0,102367.26,104154.35,101140.0,Industrial Engineers,20.061019505673443,10.1779164238456,8.970130678282514,-1.1988794073417706,1.745763245006247,-2.894118200536023
17-2121,65440.0,66360.0,79700.0,75500.0,81320.0,88480.0,116770.0,119550.0,133780.0,147710.0,150260.0,167660.0,11360.0,7450.0,8440.0,107461.2,104759.71,105670.0,Marine Engineers and Naval Architects,-25.70422535211268,-34.41901408450704,13.288590604026846,-1.6668341689837791,-2.5139213036891506,0.8689313859307249
17-2131,57340.0,60700.0,68040.0,72420.0,78580.0,85820.0,120180.0,130260.0,138370.0,148960.0,162300.0,172000.0,26820.0,21510.0,22770.0,108577.68,108251.34,108310.0,Materials Engineers,-15.100671140939598,-19.798657718120804,5.857740585774058,-0.2465331733004495,-0.3005590099180706,0.0541887056548246
17-2141,57130.0,61990.0,68740.0,70280.0,76980.0,81800.0,111980.0,122680.0,130290.0,138020.0,151260.0,161240.0,306990.0,277560.0,286760.0,102844.09,104111.11,102320.0,Mechanical Engineers,-6.589791198410372,-9.586631486367637,3.314598645337945,-0.509596613670262,1.2319813418544556,-1.7203831560339722
17-2151,52160.0,55460.0,62500.0,68240.0,74250.0,81040.0,120890.0,121990.0,129860.0,151230.0,158540.0,163740.0,6280.0,7390.0,6770.0,106019.08,105386.69,101020.0,"Mining and Geological Engineers, Including Mining Safety Engineers",7.802547770700636,17.67515923566879,-8.389715832205685,-4.715264459944382,-0.5964869719676867,-4.143492883209447
17-2161,71860.0,79440.0,88290.0,90170.0,98320.0,103010.0,138330.0,137810.0,157600.0,179430.0,169580.0,187430.0,15850.0,12250.0,14740.0,131953.98,132400.88,127520.0,Nuclear Engineers,-7.003154574132492,-22.71293375394322,20.3265306122449,-3.3602472619620944,0.3386786817646532,-3.686440754774442
